Field1_links,nb_piece,nb_bains,superficie,adresse
https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-almadies-5166147,4,3,180.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-yoff-apecsy-5165735,4,2,175.0,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-zac-mbao-5165701,3,2,150.0,"Rufisque, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-maristes-5164707,3,3,150.0,"Mariste, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-f5-haut-standing-a-louer-a-dakar-avenue-cheikh-anta-diop-5117581,5,4,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mariste-5164358,3,2,100.0,"Mariste, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-4pieces-zone-de-captage-5116626,4,3,140.0,"Grand Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-ngor-5119451,4,2,130.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-a-zone-de-captage-5115977,4,3,160.0,"Grand Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/vente-appartement-5-pieces-senegal-5164177,4,4,156.0,"Yoff, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-studio-sud-foire-5164094,2,2,150.0,"Sicap foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-mermoz-5163994,4,4,150.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-mermoz-5163985,3,2,140.0,"Mermoz-Sacré Coeur, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-dalifort-5163938,2,2,150.0,"Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-guediawaye-5163165,3,2,150.0,"Guediawaye, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/vente-appartements-3-pieces-cite-mixta-5162681,3,2,130.0,"Sicap foire, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/vente-appartements-3-pieces-point-e-5115626,3,2,163.0,"Point E, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-3pieces-liberte-6-extension-5116308,3,2,100.0,"Sicap Liberté, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-4-pieces-mbao-5117560,4,3,134.0,"Mbao, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-studio-2-pieces-almadies-5117272,2,2,130.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-5-pieces-ngor-extension-5119054,5,3,140.0,"Ngor, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-4-pieces-pikine-5161578,4,2,150.0,"Pikine, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartement-3-pieces-damel-cite-mixta-5161172,3,2,150.0,"Damel, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-studio-a-fass-5114480,2,1,150.0,"Fass, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/vente-appartement-4-pieces-almadies-5160928,4,2,150.0,"Almadies, Dakar, Sénégal"
https://sn.coinafrique.com/annonce/appartements/location-appartements-3-pieces-ouest-foire-5159845,3,2,120.0,"Ouest Foire, Dakar, Sénégal"
